en,file,file-name,gen,id,length,sp
Great Tit,https://xeno-canto.org/400705/download,XC400705-Parus major_allarm call_26_01_18_Campos norte Reguengo do Fetal (online-audio-converter.com).mp3,Parus,400705,0:23,major
Great Tit,https://xeno-canto.org/318506/download,XC318506-151001_0444 Parque da Paz_Par major 8.mp3,Parus,318506,0:51,major
Great Tit,https://xeno-canto.org/314218/download,XC314218-Chapim Real Nuzedo 28-04-2016.mp3,Parus,314218,0:36,major
Great Tit,https://xeno-canto.org/502699/download,XC502699-2018.04.14_13.29_01.mp3,Parus,502699,0:50,major
Great Tit,https://xeno-canto.org/464823/download,XC464823-190323-170730chapimreal.mp3,Parus,464823,0:10,major
Great Tit,https://xeno-canto.org/437205/download,XC437205-G010.MP3,Parus,437205,0:20,major
Great Tit,https://xeno-canto.org/755420/download,XC755420-Parus-major_2022.10.11_10.42_05.mp3,Parus,755420,1:02,major
Eurasian Penduline Tit,https://xeno-canto.org/758992/download,XC758992-221101_0829_Torrao_Penduline-Tit_SSIN.wav,Remiz,758992,0:12,pendulinus
Eurasian Penduline Tit,https://xeno-canto.org/682329/download,XC682329-Remiz pendulinus_call_24_10_21_Quinta de Marim (online-audio-converter.com).mp3,Remiz,682329,0:31,pendulinus
Eurasian Penduline Tit,https://xeno-canto.org/623724/download,XC623724-Rem pen.mp3,Remiz,623724,0:21,pendulinus
Woodlark,https://xeno-canto.org/808657/download,XC808657-Lullula-atbores_2023.06.11_09.22_01.mp3,Lullula,808657,0:21,arborea
Woodlark,https://xeno-canto.org/789955/download,XC789955-Lul.arb.2_Vale-do-Boi-Velho.wav,Lullula,789955,1:06,arborea
Woodlark,https://xeno-canto.org/788875/download,XC788875-Lul.arb.1_Vila-Cova-Coelheira.wav,Lullula,788875,0:29,arborea
Woodlark,https://xeno-canto.org/788671/download,XC788671-Lul.arb.1_Campo-Benfeito.wav,Lullula,788671,0:32,arborea
Woodlark,https://xeno-canto.org/428410/download,XC428410-Anthus campestris_call_contact_2018.07.07_15.29_01_Pitões das Júnias.MP3,Lullula,428410,0:24,arborea
Woodlark,https://xeno-canto.org/799816/download,XC799816-Lullula-arborea_2023.05.06_17.58_02.mp3,Lullula,799816,4:48,arborea
Woodlark,https://xeno-canto.org/795553/download,XC795553-2023.04.20_12.25_01.mp3,Lullula,795553,0:13,arborea
Woodlark,https://xeno-canto.org/793854/download,XC793854-230224-115716Abibe.mp3,Lullula,793854,0:07,arborea
Woodlark,https://xeno-canto.org/793853/download,XC793853-230224-112008CotoviaArvores.mp3,Lullula,793853,0:15,arborea
Woodlark,https://xeno-canto.org/793852/download,XC793852-230224-111940CotoviaArvores.mp3,Lullula,793852,0:16,arborea
Woodlark,https://xeno-canto.org/793851/download,XC793851-230224-111832CotoviaArvores.mp3,Lullula,793851,0:39,arborea
Woodlark,https://xeno-canto.org/789968/download,XC789968-Lul.arb.1_Pardieiro.wav,Lullula,789968,0:35,arborea
Woodlark,https://xeno-canto.org/789962/download,XC789962-Lul.arb.7_Vale-do-Boi-Velho.wav,Lullula,789962,1:01,arborea
Woodlark,https://xeno-canto.org/789957/download,XC789957-Lul.arb.4_Vale-do-Boi-Velho.wav,Lullula,789957,0:42,arborea
Woodlark,https://xeno-canto.org/789953/download,XC789953-Lul.arb.1_Vale-do-Boi-Velho.wav,Lullula,789953,0:31,arborea
Woodlark,https://xeno-canto.org/728631/download,XC728631-Lullula arborea_2022.05.31_11.13_01 12.mp3,Lullula,728631,0:07,arborea
Woodlark,https://xeno-canto.org/704240/download,XC704240-220110_1037.mp3,Lullula,704240,1:58,arborea
Woodlark,https://xeno-canto.org/678901/download,XC678901-Cotovia das árvores (Gondomar - 11.04.21).mp3,Lullula,678901,0:34,arborea
Woodlark,https://xeno-canto.org/637052/download,XC637052-2021.03.18_15.52_01.MP3,Lullula,637052,0:04,arborea
Woodlark,https://xeno-canto.org/619054/download,XC619054-210201_0188.mp3,Lullula,619054,0:11,arborea
Woodlark,https://xeno-canto.org/603529/download,XC603529-201029-003_HP10NR5N6_07h38_Larborea.mp3,Lullula,603529,1:34,arborea
Woodlark,https://xeno-canto.org/594530/download,XC594530-200927-007_HP10NR5N6_18h38_Larborea.mp3,Lullula,594530,2:14,arborea
Woodlark,https://xeno-canto.org/594490/download,XC594490-200923-000_HP10NR5N6_15h34_Larborea.mp3,Lullula,594490,1:20,arborea
Woodlark,https://xeno-canto.org/524610/download,XC524610-Lullula arborea_2020.02.03_11.32_01.mp3,Lullula,524610,0:17,arborea
Woodlark,https://xeno-canto.org/524600/download,XC524600-Lullula arborea_2020.02.03_11.32_01.mp3,Lullula,524600,1:51,arborea
Woodlark,https://xeno-canto.org/484771/download,XC484771-190421_1848 1000 Roxo_Woodlark SNSW.mp3,Lullula,484771,0:41,arborea
Woodlark,https://xeno-canto.org/483473/download,XC483473-lullula arborea_2019.06.15_08.38_01.mp3,Lullula,483473,0:37,arborea
Woodlark,https://xeno-canto.org/478610/download,XC478610-Lullula arborea_call_2019.06.01_10.55_01.mp3,Lullula,478610,0:53,arborea
Woodlark,https://xeno-canto.org/478609/download,XC478609-Lullula arborea_song_2019.06.01_10.53_01.mp3,Lullula,478609,0:08,arborea
Woodlark,https://xeno-canto.org/478607/download,XC478607-Lullula arborea_song_2019.06.01_10.56_01.mp3,Lullula,478607,0:24,arborea
Woodlark,https://xeno-canto.org/478606/download,XC478606-Lullula arborea_song_2019.06.01_10.57_01.mp3,Lullula,478606,0:33,arborea
Woodlark,https://xeno-canto.org/477839/download,XC477839-Lullula arborea_call_2019.05.16_14.47_01.mp3,Lullula,477839,1:54,arborea
Woodlark,https://xeno-canto.org/463969/download,XC463969-Lullula arborea_sub song_29_03_19_Alb Sta Ma Aguiar (online-audio-converter.com).mp3,Lullula,463969,2:09,arborea
Woodlark,https://xeno-canto.org/445555/download,XC445555-Lullula arborea_song_2018.10.06_09.32_01_Peredo_da_Bemposta.mp3,Lullula,445555,3:01,arborea
Woodlark,https://xeno-canto.org/445554/download,XC445554-Lullula arborea_song_2018.10.06_09.30_01_Peredo_da_Bemposta.mp3,Lullula,445554,0:26,arborea
Woodlark,https://xeno-canto.org/438101/download,XC438101-Lullula arborea_song_07_10_18_Alb Sta Maria Aguiar (online-audio-converter.com).mp3,Lullula,438101,1:56,arborea
Woodlark,https://xeno-canto.org/429003/download,XC429003-Lullula arborea_call_2017.09.03_07.45_01_Tó.mp3,Lullula,429003,0:37,arborea
Woodlark,https://xeno-canto.org/426164/download,XC426164-Lullula arborea_call_2018.07.07_12.02_01_Donões.mp3,Lullula,426164,0:12,arborea
Woodlark,https://xeno-canto.org/424890/download,XC424890-Lullula arborea_call_2017.07.22_09.43_01_alvão.mp3,Lullula,424890,0:14,arborea
Woodlark,https://xeno-canto.org/421295/download,XC421295-2018.04.18_10.33_01.mp3,Lullula,421295,0:33,arborea
Woodlark,https://xeno-canto.org/421236/download,XC421236-Lullula arborea_song_2018.04.18_10.33_01.mp3,Lullula,421236,2:37,arborea
Woodlark,https://xeno-canto.org/357096/download,XC357096-1215 cotovia das arvores cabouço 26-02-2017.mp3,Lullula,357096,0:10,arborea
Woodlark,https://xeno-canto.org/288861/download,XC288861-151008_0467 Monte da Provenca_Lullula arborea 2.mp3,Lullula,288861,0:05,arborea
Woodlark,https://xeno-canto.org/288860/download,XC288860-151008_0467 Monte da Provenca_Lullula arborea 3.mp3,Lullula,288860,0:22,arborea
Woodlark,https://xeno-canto.org/789961/download,XC789961-Lul.arb.6_Vale-do-Boi-Velho.wav,Lullula,789961,1:01,arborea
Woodlark,https://xeno-canto.org/789960/download,XC789960-Lul.arb.5_Vale-do-Boi-Velho.wav,Lullula,789960,0:21,arborea
Woodlark,https://xeno-canto.org/598167/download,XC598167-20200914_0645_unknown.mp3,Lullula,598167,0:02,arborea
Woodlark,https://xeno-canto.org/534669/download,XC534669-200311-111554id.mp3,Lullula,534669,0:16,arborea
Woodlark,https://xeno-canto.org/484770/download,XC484770-190421_1848 1000 Roxo_Woodlark2 SNSW.mp3,Lullula,484770,0:39,arborea
Woodlark,https://xeno-canto.org/477836/download,XC477836-Lullula arborea_song_2019.05.16_14.46_01.mp3,Lullula,477836,0:05,arborea
Woodlark,https://xeno-canto.org/426143/download,XC426143-Lullula arborea_call_2018.07.07_11.50_01_Covelães.mp3,Lullula,426143,0:41,arborea
Woodlark,https://xeno-canto.org/424995/download,XC424995-Lullula arborea_Donões.mp3,Lullula,424995,2:10,arborea
Woodlark,https://xeno-canto.org/302508/download,XC302508-151002_0446 Lagoa de Santo Andre_Mist 01.mp3,Lullula,302508,0:08,arborea
Woodlark,https://xeno-canto.org/788354/download,XC788354-Lul.arb.1_Mata-da-Machada.wav,Lullula,788354,0:27,arborea
Eurasian Skylark,https://xeno-canto.org/788903/download,XC788903-Ala.arv.1_Serra-de-Santa-Helena.wav,Alauda,788903,0:32,arvensis
Eurasian Skylark,https://xeno-canto.org/788902/download,"XC788902-Ala,arv.2_Serra-de-Santa-Helena.wav",Alauda,788902,1:02,arvensis
Eurasian Skylark,https://xeno-canto.org/788520/download,XC788520-Ala.arv.Top1_Campo-Benfeito.wav,Alauda,788520,1:02,arvensis
Eurasian Skylark,https://xeno-canto.org/788518/download,XC788518-Ala.arv.1_Campo-Benfeito.wav,Alauda,788518,0:06,arvensis
Eurasian Skylark,https://xeno-canto.org/782145/download,XC782145-Alauda-arvensis_2023.02.20_10.38_023.mp3,Alauda,782145,0:05,arvensis
Eurasian Skylark,https://xeno-canto.org/760126/download,XC760126-Alauda-arvensis_2022.11.06_14.47_011.mp3,Alauda,760126,0:17,arvensis
Eurasian Skylark,https://xeno-canto.org/731731/download,XC731731-Laverca.mp3,Alauda,731731,0:35,arvensis
Eurasian Skylark,https://xeno-canto.org/723496/download,XC723496-Alauda arvensis_song_10_05_22_Almeida (online-audio-converter.com).mp3,Alauda,723496,1:43,arvensis
Eurasian Skylark,https://xeno-canto.org/484613/download,XC484613-alauda arvensis_2019.06.15_12.27_01.mp3,Alauda,484613,0:59,arvensis
Eurasian Skylark,https://xeno-canto.org/439200/download,XC439200-Alauda arvensis_song_2018.07.07_19.33_01_Pitões das Júnias.mp3,Alauda,439200,1:00,arvensis
Eurasian Skylark,https://xeno-canto.org/798646/download,XC798646-230225-154918Laverca.mp3,Alauda,798646,0:07,arvensis
Eurasian Skylark,https://xeno-canto.org/698666/download,XC698666-220124-173637laverca.mp3,Alauda,698666,0:09,arvensis
Eurasian Skylark,https://xeno-canto.org/684668/download,"XC684668-211101_0173 1632 P, Alenteju, W Castro Verde. Feldlerche. Stephan Risch.mp3",Alauda,684668,0:14,arvensis
Eurasian Skylark,https://xeno-canto.org/673368/download,XC673368-210830-000+1_HP10NR10N6_16h57_Aarvensis.mp3,Alauda,673368,0:51,arvensis
Eurasian Skylark,https://xeno-canto.org/599009/download,XC599009-201025-045521id.mp3,Alauda,599009,0:25,arvensis
Eurasian Skylark,https://xeno-canto.org/599008/download,XC599008-201025-045501id.mp3,Alauda,599008,0:03,arvensis
Eurasian Skylark,https://xeno-canto.org/599007/download,XC599007-201025-045324id.mp3,Alauda,599007,0:01,arvensis
Eurasian Skylark,https://xeno-canto.org/599006/download,XC599006-201025-045308id.mp3,Alauda,599006,0:01,arvensis
Eurasian Skylark,https://xeno-canto.org/597391/download,XC597391-201023-010_HP10NR5N6_14h01_Aarvensis.mp3,Alauda,597391,0:30,arvensis
Eurasian Skylark,https://xeno-canto.org/478608/download,XC478608-Alauda arvensis_song_2019.06.01_10.54_01.mp3,Alauda,478608,0:17,arvensis
Eurasian Skylark,https://xeno-canto.org/459399/download,XC459399-2019.02.03_18.00_01.mp3,Alauda,459399,0:18,arvensis
Eurasian Skylark,https://xeno-canto.org/439111/download,XC439111-Alauda arvensis_song_2018.07.08_14.50_01_Larouco.mp3,Alauda,439111,0:43,arvensis
Eurasian Skylark,https://xeno-canto.org/428198/download,XC428198-Alauda arvensis_song_2018.07.07_19.33_01_Donões.mp3,Alauda,428198,1:00,arvensis
Eurasian Skylark,https://xeno-canto.org/428195/download,XC428195-Alauda arvensis_song_2018.07.08_16.26_01_Pitões das júnias.mp3,Alauda,428195,0:35,arvensis
Eurasian Skylark,https://xeno-canto.org/426174/download,XC426174-Alauda arvensis_song_2018.07.07_18.31_01_Pitões das Júnias.mp3,Alauda,426174,0:31,arvensis
Eurasian Skylark,https://xeno-canto.org/426171/download,XC426171-Alauda arvensis_song_2018.07.07_18.28_01_Pitões das Júnias (2).mp3,Alauda,426171,0:36,arvensis
Eurasian Skylark,https://xeno-canto.org/424906/download,"XC424906-Alauda arvensis_song_2015-05-31_16,32,08h_Pitões.mp3",Alauda,424906,0:13,arvensis
Eurasian Skylark,https://xeno-canto.org/424753/download,XC424753-Alauda arvensis_call_2017.11.18_11.01_01Cerveira.mp3,Alauda,424753,0:43,arvensis
Eurasian Skylark,https://xeno-canto.org/340346/download,XC340346-161022_033.mp3,Alauda,340346,0:16,arvensis
Eurasian Skylark,https://xeno-canto.org/340345/download,XC340345-161022_017.mp3,Alauda,340345,0:15,arvensis
Eurasian Skylark,https://xeno-canto.org/288794/download,XC288794-151005_0458 Vila Bispo_Skylark.mp3,Alauda,288794,0:29,arvensis
Eurasian Skylark,https://xeno-canto.org/279677/download,XC279677-Ala_arv_20140518_Serra Estrela_PCM-M1.mp3,Alauda,279677,2:10,arvensis
Eurasian Skylark,https://xeno-canto.org/279672/download,XC279672-Ala_arv_20131026_Painel_SF.mp3,Alauda,279672,0:40,arvensis
Eurasian Skylark,https://xeno-canto.org/798644/download,XC798644-230225-154825Laverca.mp3,Alauda,798644,0:08,arvensis
Eurasian Skylark,https://xeno-canto.org/621666/download,XC621666-210214_0288.mp3,Alauda,621666,0:33,arvensis
Eurasian Skylark,https://xeno-canto.org/521922/download,XC521922-200110-171025Laverca.mp3,Alauda,521922,0:17,arvensis
Eurasian Skylark,https://xeno-canto.org/505072/download,XC505072-191027-073126idxeno.wav,Alauda,505072,0:01,arvensis
Eurasian Skylark,https://xeno-canto.org/488997/download,XC488997-Alauda arvensis_2019.07.21_11.19_01.mp3,Alauda,488997,0:08,arvensis
Eurasian Skylark,https://xeno-canto.org/486607/download,XC486607-Alauda arvensis_2019.06.16_10.54_01.mp3,Alauda,486607,0:31,arvensis
Eurasian Skylark,https://xeno-canto.org/484614/download,XC484614-Alauda arvensis_2019.06.15_15.10_01.mp3,Alauda,484614,0:10,arvensis
Eurasian Skylark,https://xeno-canto.org/470379/download,XC470379-DM672420_Fl_cut1a_rau1.mp3,Alauda,470379,0:18,arvensis
Eurasian Skylark,https://xeno-canto.org/454692/download,XC454692-Ala arv AEFmtConversion1549210294577.mp3,Alauda,454692,0:21,arvensis
Eurasian Skylark,https://xeno-canto.org/439542/download,XC439542-Alauda arvensis_call_2018.07.08_16.26_01_Mourela.mp3,Alauda,439542,0:12,arvensis
Eurasian Skylark,https://xeno-canto.org/683815/download,XC683815-211020-094758lavercaeurasiatica.mp3,Alauda,683815,0:04,arvensis
Eurasian Skylark,https://xeno-canto.org/527602/download,XC527602-200128-165205laverca.mp3,Alauda,527602,0:07,arvensis
Eurasian Skylark,https://xeno-canto.org/459404/download,XC459404-2019.02.03_14.53_01.mp3,Alauda,459404,0:08,arvensis
Eurasian Skylark,https://xeno-canto.org/788402/download,XC788402-Ala.arv.1_Barragem-da-Caldeira.wav,Alauda,788402,0:15,arvensis
Thekla's Lark,https://xeno-canto.org/828953/download,XC828953-2023-09-10-09_48.wav,Galerida,828953,1:00,theklae
Thekla's Lark,https://xeno-canto.org/789983/download,XC789983-Gal.the.1_Pardieiro.wav,Galerida,789983,0:31,theklae
Thekla's Lark,https://xeno-canto.org/789795/download,XC789795-GaltheTop2_Rossa-do-Veiga.wav,Galerida,789795,0:31,theklae
Thekla's Lark,https://xeno-canto.org/789794/download,XC789794-GaltheTop1_Rossa-do-Veiga.wav,Galerida,789794,0:49,theklae
Thekla's Lark,https://xeno-canto.org/761350/download,XC761350-Galerida-theklae_2018.10.06_10.22_01.wav,Galerida,761350,3:21,theklae
Thekla's Lark,https://xeno-canto.org/761329/download,XC761329-Galerida-theklae-2.mp3,Galerida,761329,0:26,theklae
Thekla's Lark,https://xeno-canto.org/761324/download,XC761324-Galerida-theklae.mp3,Galerida,761324,0:38,theklae
Thekla's Lark,https://xeno-canto.org/761255/download,XC761255-Cotovia-escura.mp3,Galerida,761255,0:10,theklae
Thekla's Lark,https://xeno-canto.org/685814/download,XC685814-211024_0845.mp3,Galerida,685814,1:55,theklae
Thekla's Lark,https://xeno-canto.org/685813/download,XC685813-211024_0844.mp3,Galerida,685813,2:52,theklae
Thekla's Lark,https://xeno-canto.org/685806/download,XC685806-211023_0831_galerida.mp3,Galerida,685806,1:10,theklae
Thekla's Lark,https://xeno-canto.org/656696/download,XC656696-210423-164742cotoviaescura.mp3,Galerida,656696,0:33,theklae
Thekla's Lark,https://xeno-canto.org/628400/download,XC628400-210304-060846cotoviaescura.mp3,Galerida,628400,0:27,theklae
Thekla's Lark,https://xeno-canto.org/605745/download,XC605745-201030-006_HP20NR5N6_17h_Gtheklae.mp3,Galerida,605745,0:26,theklae
Thekla's Lark,https://xeno-canto.org/594540/download,XC594540-201007-002_HP10NR5N6_11h44_Gtheklae.mp3,Galerida,594540,0:16,theklae
Thekla's Lark,https://xeno-canto.org/594348/download,XC594348-200921-193245cotoviaescura.mp3,Galerida,594348,0:18,theklae
Thekla's Lark,https://xeno-canto.org/594347/download,XC594347-200921-192836cotoviaescura.mp3,Galerida,594347,0:32,theklae
Thekla's Lark,https://xeno-canto.org/594344/download,XC594344-200921-190916cotoviaescura.mp3,Galerida,594344,0:27,theklae
Thekla's Lark,https://xeno-canto.org/594320/download,XC594320-200909-193905cotoviaescura.mp3,Galerida,594320,0:21,theklae
Thekla's Lark,https://xeno-canto.org/592580/download,XC592580-200909-180622cotoviaescura.mp3,Galerida,592580,0:06,theklae
Thekla's Lark,https://xeno-canto.org/558410/download,XC558410-200509-091551cotoviaescura.mp3,Galerida,558410,0:13,theklae
Thekla's Lark,https://xeno-canto.org/557798/download,XC557798-200509-090218cotoviaescura.mp3,Galerida,557798,1:08,theklae
Thekla's Lark,https://xeno-canto.org/530674/download,XC530674-200217-172945cotoviaescura.mp3,Galerida,530674,3:07,theklae
Thekla's Lark,https://xeno-canto.org/530662/download,XC530662-200217-165141cotoviaescura.mp3,Galerida,530662,3:12,theklae
Thekla's Lark,https://xeno-canto.org/527848/download,XC527848-200205-105901cotoviaescura.mp3,Galerida,527848,2:52,theklae
Thekla's Lark,https://xeno-canto.org/527846/download,XC527846-200205-104947cotoviaescura.mp3,Galerida,527846,2:32,theklae
Thekla's Lark,https://xeno-canto.org/527841/download,XC527841-200205-101824cotoviaescura.mp3,Galerida,527841,1:27,theklae
Thekla's Lark,https://xeno-canto.org/416675/download,XC416675-LS109146 Thekla Lark song A.mp3,Galerida,416675,1:18,theklae
Thekla's Lark,https://xeno-canto.org/201848/download,XC201848-Galerida theklae song sit elev 4m Sagres 140926 a NR.mp3,Galerida,201848,1:03,theklae
Thekla's Lark,https://xeno-canto.org/820525/download,XC820525-230804_0853_Ervedal_Thekla-Lark_FC_NNIN.wav,Galerida,820525,0:13,theklae
Thekla's Lark,https://xeno-canto.org/789793/download,XC789793-GaltheTop1_Rossa-do-Veiga.wav,Galerida,789793,0:49,theklae
Thekla's Lark,https://xeno-canto.org/748538/download,XC748538-220915_1581_0930_Ervedal_Thekla Lark_SNLN.mp3,Galerida,748538,0:12,theklae
Thekla's Lark,https://xeno-canto.org/645384/download,XC645384-210417_0520.mp3,Galerida,645384,2:05,theklae
Thekla's Lark,https://xeno-canto.org/594537/download,XC594537-201006-001_HP10NR5N6_10h52_Gtheklae.mp3,Galerida,594537,2:20,theklae
Thekla's Lark,https://xeno-canto.org/594524/download,XC594524-200926-004_HP15NR5N6_19h52_Gtheklae.mp3,Galerida,594524,0:11,theklae
